openalex_id,pdf_path,txt_path,char_count,page_count,has_body,extract_error,source_url,source_domain_bucket,year,venue,source_batch,tags_modality,tags_method,topic_subtag,title
W2994987678,research_ops/cache/pdfs/T203_W2994987678.pdf,research_ops/parsed/pdfs/T203_W2994987678.txt,47687,12,yes,,https://arxiv.org/pdf/1912.06704,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Hierarchical Deep Stereo Matching on High-resolution Images
W2995192002,research_ops/cache/pdfs/T203_W2995192002.pdf,research_ops/parsed/pdfs/T203_W2995192002.txt,49300,13,yes,,https://arxiv.org/pdf/1912.04538,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Appending Adversarial Frames for Universal Video Attack
W2995248084,research_ops/cache/pdfs/T203_W2995248084.pdf,research_ops/parsed/pdfs/T203_W2995248084.txt,46048,16,yes,,https://arxiv.org/pdf/1912.04421,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Basis Prediction Networks for Effective Burst Denoising with Large Kernels
W2995267814,research_ops/cache/pdfs/T203_W2995267814.pdf,research_ops/parsed/pdfs/T203_W2995267814.txt,49497,12,yes,,https://arxiv.org/pdf/1912.09666,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,AdaBits: Neural Network Quantization with Adaptive Bit-Widths
W2995313257,research_ops/cache/pdfs/T203_W2995313257.pdf,research_ops/parsed/pdfs/T203_W2995313257.txt,45149,10,yes,,https://arxiv.org/pdf/1912.06501,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Inferring Super-Resolution Depth from a Moving Light-Source Enhanced RGB-D Sensor: A Variational Approach
W2995330835,research_ops/cache/pdfs/T203_W2995330835.pdf,research_ops/parsed/pdfs/T203_W2995330835.txt,58280,13,yes,,https://arxiv.org/pdf/1912.10336,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Depth Completion via Deep Basis Fitting
W2995359922,research_ops/cache/pdfs/T203_W2995359922.pdf,research_ops/parsed/pdfs/T203_W2995359922.txt,45671,28,yes,,https://arxiv.org/pdf/1912.07648,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,"Rethinking Medical Image Reconstruction via Shape Prior, Going Deeper and Faster: Deep Joint Indirect Registration and Reconstruction"
W2995428972,research_ops/cache/pdfs/T203_W2995428972.pdf,research_ops/parsed/pdfs/T203_W2995428972.txt,33889,6,yes,,https://arxiv.org/pdf/1912.07358,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Blind Denoising Autoencoder
W2995454014,research_ops/cache/pdfs/T203_W2995454014.pdf,research_ops/parsed/pdfs/T203_W2995454014.txt,43391,15,yes,,https://arxiv.org/pdf/1912.05763,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,IterNet: Retinal Image Segmentation Utilizing Structural Redundancy in Vessel Networks
W2995489114,research_ops/cache/pdfs/T203_W2995489114.pdf,research_ops/parsed/pdfs/T203_W2995489114.txt,55421,16,yes,,https://arxiv.org/pdf/1912.10088,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,From Patches to Pictures (PaQ-2-PiQ): Mapping the Perceptual Space of Picture Quality
W2995497803,research_ops/cache/pdfs/T203_W2995497803.pdf,research_ops/parsed/pdfs/T203_W2995497803.txt,62618,15,yes,,https://arxiv.org/pdf/1912.07464,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Realization of spatial sparseness by deep ReLU nets with massive data
W2995571775,research_ops/cache/pdfs/T203_W2995571775.pdf,research_ops/parsed/pdfs/T203_W2995571775.txt,28123,8,yes,,https://arxiv.org/pdf/1912.07011,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,BatVision: Learning to See 3D Spatial Layout with Two Ears
W2995576929,research_ops/cache/pdfs/T203_W2995576929.pdf,research_ops/parsed/pdfs/T203_W2995576929.txt,33442,15,yes,,https://arxiv.org/pdf/1912.06631,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Multi-echo Reconstruction from Partial K-space Scans via Adaptively Learnt Basis
W2995600909,research_ops/cache/pdfs/T203_W2995600909.pdf,research_ops/parsed/pdfs/T203_W2995600909.txt,26376,7,yes,,https://arxiv.org/pdf/1912.10306,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,clinical,Predicting Heart Failure Readmission from Clinical Notes Using Deep Learning
W2995638314,research_ops/cache/pdfs/T203_W2995638314.pdf,research_ops/parsed/pdfs/T203_W2995638314.txt,29637,6,yes,,https://arxiv.org/pdf/1912.07783,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Comparisonal study of Deep Learning approaches on Retinal OCT Image
W2995639611,research_ops/cache/pdfs/T203_W2995639611.pdf,research_ops/parsed/pdfs/T203_W2995639611.txt,41705,13,yes,,https://arxiv.org/pdf/1912.07743,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,A hierarchical approach to deep learning and its application to tomographic reconstruction
W2995784369,research_ops/cache/pdfs/T203_W2995784369.pdf,research_ops/parsed/pdfs/T203_W2995784369.txt,47851,18,yes,,https://arxiv.org/pdf/1912.04645,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Neural Point Cloud Rendering via Multi-Plane Projection
W2995811145,research_ops/cache/pdfs/T203_W2995811145.pdf,research_ops/parsed/pdfs/T203_W2995811145.txt,23297,5,yes,,https://arxiv.org/pdf/1912.07329,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,Pneumothorax Segmentation: Deep Learning Image Segmentation to predict Pneumothorax
W2995851819,research_ops/cache/pdfs/T203_W2995851819.pdf,research_ops/parsed/pdfs/T203_W2995851819.txt,61722,19,yes,,https://arxiv.org/pdf/1912.07458,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,On-manifold Adversarial Data Augmentation Improves Uncertainty Calibration
W2995891951,research_ops/cache/pdfs/T203_W2995891951.pdf,research_ops/parsed/pdfs/T203_W2995891951.txt,24452,6,yes,,https://arxiv.org/pdf/1912.06010,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Automated Analysis of Femoral Artery Calcification Using Machine Learning Techniques
W2995896375,research_ops/cache/pdfs/T203_W2995896375.pdf,research_ops/parsed/pdfs/T203_W2995896375.txt,65072,34,yes,,https://arxiv.org/pdf/1912.07519,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,RODEO: Robust DE-aliasing autoencOder for Real-time Medical Image Reconstruction
W2995907173,research_ops/cache/pdfs/T203_W2995907173.pdf,research_ops/parsed/pdfs/T203_W2995907173.txt,53887,10,yes,,https://arxiv.org/pdf/1912.08775,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,MRI Pulse Sequence Integration for Deep-Learning Based Brain Metastasis Segmentation
W2995908305,research_ops/cache/pdfs/T203_W2995908305.pdf,research_ops/parsed/pdfs/T203_W2995908305.txt,42947,9,yes,,https://arxiv.org/pdf/1912.05035,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Deep Adaptive Wavelet Network
W2995985064,research_ops/cache/pdfs/T203_W2995985064.pdf,research_ops/parsed/pdfs/T203_W2995985064.txt,42182,10,yes,,https://arxiv.org/pdf/1912.08387,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Iterative and Adaptive Sampling with Spatial Attention for Black-Box Model Explanations
W2996009147,research_ops/cache/pdfs/T203_W2996009147.pdf,research_ops/parsed/pdfs/T203_W2996009147.txt,29304,16,yes,,https://arxiv.org/pdf/1912.05950,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,SegTHOR: Segmentation of Thoracic Organs at Risk in CT images
W2996097710,research_ops/cache/pdfs/T203_W2996097710.pdf,research_ops/parsed/pdfs/T203_W2996097710.txt,49323,36,yes,,https://arxiv.org/pdf/1912.04536,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,"Automatic Analysis System of Calcaneus Radiograph: Rotation-Invariant Landmark Detection for Calcaneal Angle Measurement, Fracture Identification and Fracture Region Segmentation"
W2996132428,research_ops/cache/pdfs/T203_W2996132428.pdf,research_ops/parsed/pdfs/T203_W2996132428.txt,48120,9,yes,,https://arxiv.org/pdf/1912.04344,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Grasping in the Wild:Learning 6DoF Closed-Loop Grasping from Low-Cost Demonstrations
W2996181835,research_ops/cache/pdfs/T203_W2996181835.pdf,research_ops/parsed/pdfs/T203_W2996181835.txt,82371,30,yes,,https://arxiv.org/pdf/1912.10840,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Learned SVD: solving inverse problems via hybrid autoencoding
W2996308077,research_ops/cache/pdfs/T203_W2996308077.pdf,research_ops/parsed/pdfs/T203_W2996308077.txt,39142,11,yes,,https://arxiv.org/pdf/1912.07180,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,Penalized-likelihood PET Image Reconstruction Using 3D Structural Convolutional Sparse Coding
W2996322586,research_ops/cache/pdfs/T203_W2996322586.pdf,research_ops/parsed/pdfs/T203_W2996322586.txt,50844,8,yes,,https://arxiv.org/pdf/1912.04979,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Advances in Online Audio-Visual Meeting Transcription
W2996552406,research_ops/cache/pdfs/T203_W2996552406.pdf,research_ops/parsed/pdfs/T203_W2996552406.txt,70373,16,yes,,https://arxiv.org/pdf/1912.07190,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,PixelRL: Fully Convolutional Network with Reinforcement Learning for Image Processing
W2996697003,research_ops/cache/pdfs/T203_W2996697003.pdf,research_ops/parsed/pdfs/T203_W2996697003.txt,13022,6,yes,,https://arxiv.org/pdf/1912.05357,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Feeding the zombies: Synthesizing brain volumes using a 3D progressive growing GAN
W2996850473,research_ops/cache/pdfs/T203_W2996850473.pdf,research_ops/parsed/pdfs/T203_W2996850473.txt,29113,7,yes,,https://arxiv.org/pdf/1912.13497,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Water Supply Prediction Based on Initialized Attention Residual Network
W2996971303,research_ops/cache/pdfs/T203_W2996971303.pdf,research_ops/parsed/pdfs/T203_W2996971303.txt,51305,10,yes,,https://arxiv.org/pdf/1912.11745,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Proof of Federated Learning: A Novel Energy-recycling Consensus Algorithm
W2997071275,research_ops/cache/pdfs/T203_W2997071275.pdf,research_ops/parsed/pdfs/T203_W2997071275.txt,35515,10,yes,,https://arxiv.org/pdf/1912.12932,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,A New Approach for Explainable Multiple Organ Annotation with Few Data
W2997267777,research_ops/cache/pdfs/T203_W2997267777.pdf,research_ops/parsed/pdfs/T203_W2997267777.txt,49236,10,yes,,https://arxiv.org/pdf/1912.06135,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,L3DOC: Lifelong 3D Object Classification
W2997339550,research_ops/cache/pdfs/T203_W2997339550.pdf,research_ops/parsed/pdfs/T203_W2997339550.txt,57776,10,yes,,https://arxiv.org/pdf/1912.12127,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Semi-supervised Stacked Label Consistent Autoencoder for Reconstruction and Analysis of Biomedical Signals
W2997386769,research_ops/cache/pdfs/T203_W2997386769.pdf,research_ops/parsed/pdfs/T203_W2997386769.txt,188446,31,yes,,https://arxiv.org/pdf/1912.13203,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Modeling and Analysis of Energy Harvesting and Smart Grid-Powered Wireless Communication Networks: A Contemporary Survey
W2997397214,research_ops/cache/pdfs/T203_W2997397214.pdf,research_ops/parsed/pdfs/T203_W2997397214.txt,58808,34,yes,,https://arxiv.org/pdf/1912.13032,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Using massive health insurance claims data to predict very high-cost claimants: a machine learning approach
W2997798135,research_ops/cache/pdfs/T203_W2997798135.pdf,research_ops/parsed/pdfs/T203_W2997798135.txt,41663,8,yes,,https://arxiv.org/pdf/1912.11947,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,Colorectal Polyp Segmentation by U-Net with Dilation Convolution
W2997927370,research_ops/cache/pdfs/T203_W2997927370.pdf,research_ops/parsed/pdfs/T203_W2997927370.txt,46955,8,yes,,https://arxiv.org/pdf/1912.11619,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging,Learn to Segment Retinal Lesions and Beyond
W2997934748,research_ops/cache/pdfs/T203_W2997934748.pdf,research_ops/parsed/pdfs/T203_W2997934748.txt,38151,10,yes,,https://arxiv.org/pdf/1912.12688,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Very Long Natural Scenery Image Prediction by Outpainting
W2998130166,research_ops/cache/pdfs/T203_W2998130166.pdf,research_ops/parsed/pdfs/T203_W2998130166.txt,27671,7,yes,,https://arxiv.org/pdf/1912.11985,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Spotting Macro- and Micro-expression Intervals in Long Video Sequences
W2998464765,research_ops/cache/pdfs/T203_W2998464765.pdf,research_ops/parsed/pdfs/T203_W2998464765.txt,38528,8,yes,,https://arxiv.org/pdf/1912.12128,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Deep Sparse Coding for Non-Intrusive Load Monitoring
W2998678819,research_ops/cache/pdfs/T203_W2998678819.pdf,research_ops/parsed/pdfs/T203_W2998678819.txt,18272,7,yes,,https://arxiv.org/pdf/1912.12838,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,imaging|clinical,Multi-modality super-resolution loss for GAN-based super-resolution of clinical CT images using micro CT image database
W3003716355,research_ops/cache/pdfs/T203_W3003716355.pdf,research_ops/parsed/pdfs/T203_W3003716355.txt,121574,28,yes,,https://arxiv.org/pdf/2001.11552,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Unwanted Advances in Higher Education: Uncovering Sexual Harassment Experiences in Academia with Text Mining
W3014894918,research_ops/cache/pdfs/T203_W3014894918.pdf,research_ops/parsed/pdfs/T203_W3014894918.txt,67319,14,yes,,https://arxiv.org/pdf/1812.01967,arxiv,2018,arXiv (Cornell University),T183_arxiv2018_medimg,preprint_broad,deep_learning,other_preprint,Unsupervised Feature Learning Architecture with Multi-clustering Integration RBM
W3015250578,research_ops/cache/pdfs/T203_W3015250578.pdf,research_ops/parsed/pdfs/T203_W3015250578.txt,21041,8,yes,,https://arxiv.org/pdf/2004.04742,arxiv,2020,Radiology Artificial Intelligence,T180_Radiology_AI_2020_venue,clinical_imaging|radiology,deep_learning,,OPTIMAM Mammography Image Database: A Large-Scale Resource of Mammography Images and Clinical Data
W3033591925,research_ops/cache/pdfs/T203_W3033591925.pdf,research_ops/parsed/pdfs/T203_W3033591925.txt,67491,13,yes,,https://arxiv.org/pdf/1912.01131,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,See and Read: Detecting Depression Symptoms in Higher Education Students Using Multimodal Social Media Data
W3035323632,research_ops/cache/pdfs/T203_W3035323632.pdf,research_ops/parsed/pdfs/T203_W3035323632.txt,46272,8,yes,,https://arxiv.org/pdf/2006.08229,arxiv,2020,IEEE Transactions on Medical Imaging,T180_TMI_2020_venue,medical_imaging,deep_learning,,Parametric Sequential Method for MRI-Based Wall Shear Stress Quantification
W3036221594,research_ops/cache/pdfs/T203_W3036221594.pdf,research_ops/parsed/pdfs/T203_W3036221594.txt,63388,38,yes,,https://arxiv.org/pdf/1912.10738,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Non-linear and Selective Fusion of Cross-Modal Images
W3040056905,research_ops/cache/pdfs/T203_W3040056905.pdf,research_ops/parsed/pdfs/T203_W3040056905.txt,43052,29,yes,,https://arxiv.org/pdf/2007.00121,arxiv,2020,Radiology Artificial Intelligence,T180_Radiology_AI_2020_venue,clinical_imaging|radiology,deep_learning,,Accelerating Prostate Diffusion-weighted MRI Using a Guided Denoising Convolutional Neural Network: Retrospective Feasibility Study
W3040749250,research_ops/cache/pdfs/T203_W3040749250.pdf,research_ops/parsed/pdfs/T203_W3040749250.txt,52279,12,yes,,https://arxiv.org/pdf/1812.04056,arxiv,2018,arXiv (Cornell University),T183_arxiv2018_medimg,preprint_broad,deep_learning,other_preprint,Accelerating Convolutional Neural Networks via Activation Map\n Compression
W3042751510,research_ops/cache/pdfs/T203_W3042751510.pdf,research_ops/parsed/pdfs/T203_W3042751510.txt,51681,21,yes,,https://arxiv.org/pdf/1912.03840,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Neural Wireframe Renderer: Learning Wireframe to Image Translations
W3046032119,research_ops/cache/pdfs/T203_W3046032119.pdf,research_ops/parsed/pdfs/T203_W3046032119.txt,50548,13,yes,,https://arxiv.org/pdf/1912.04775,arxiv,2019,arXiv (Cornell University),T181_arxiv2019_medimg,preprint_broad,deep_learning,other_preprint,Context-Aware Dynamic Feature Extraction for 3D Object Detection in Point Clouds
