openalex_id,html_path,char_count,year,venue,source_batch,tags_modality,tags_method,title
W7117658436,research_ops/cache/fulltext/T203_W7117658436.html,5649,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Investigating Deep Learning Models for Ejection Fraction Estimation from Echocardiography Videos
W7117659278,research_ops/cache/fulltext/T203_W7117659278.html,5373,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,PathFound: An Agentic Multimodal Model Activating Evidence-seeking Pathological Diagnosis
W7117685294,research_ops/cache/fulltext/T203_W7117685294.html,5649,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,SwinTF3D: A Lightweight Multimodal Fusion Approach for Text-Guided 3D Medical Image Segmentation
W7117697481,research_ops/cache/fulltext/T203_W7117697481.html,5331,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Lamps: Learning Anatomy from Multiple Perspectives via Self-supervision in Chest Radiographs
W7117724970,research_ops/cache/fulltext/T203_W7117724970.html,5855,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Prompt engineering does not universally improve Large Language Model performance across clinical decision-making tasks
W7117731443,research_ops/cache/fulltext/T203_W7117731443.html,63083,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,A clinically validated 3D deep learning approach for quantifying vascular invasion in pancreatic cancer
W7117737218,research_ops/cache/fulltext/T203_W7117737218.html,5760,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,FETAL-GAUGE: A Benchmark for Assessing Vision-Language Models in Fetal Ultrasound
W7117738807,research_ops/cache/fulltext/T203_W7117738807.html,5019,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Harnessing Large Language Models for Biomedical Named Entity Recognition
W7117739241,research_ops/cache/fulltext/T203_W7117739241.html,5266,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,MedGemma vs GPT-4: Open-Source and Proprietary Zero-shot Medical Disease Classification from Images
W7117741924,research_ops/cache/fulltext/T203_W7117741924.html,6003,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,The Illusion of Clinical Reasoning: A Benchmark Reveals the Pervasive Gap in Vision-Language Models for Clinical Competency
W7117755256,research_ops/cache/fulltext/T203_W7117755256.html,5212,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,ClinDEF: A Dynamic Evaluation Framework for Large Language Models in Clinical Reasoning
W7117759042,research_ops/cache/fulltext/T203_W7117759042.html,5505,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,LENS: LLM-Enabled Narrative Synthesis for Mental Health by Aligning Multimodal Sensing with Language Models
W7117773186,research_ops/cache/fulltext/T203_W7117773186.html,5741,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Graph Neural Networks with Transformer Fusion of Brain Connectivity Dynamics and Tabular Data for Forecasting Future Tobacco Use
W7117776831,research_ops/cache/fulltext/T203_W7117776831.html,4947,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Logic Sketch Prompting (LSP): A Deterministic and Interpretable Prompting Method
W7117779178,research_ops/cache/fulltext/T203_W7117779178.html,4971,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,CNSight: Evaluation of Clinical Note Segmentation Tools
W7117790201,research_ops/cache/fulltext/T203_W7117790201.html,78524,2025,npj Digital Medicine,T171_npj_DM_2025_venue_slice,clinical_translational,computational_biomedicine|foundation_models,A deep learning based automated maxillary sinus segmentation and bone grafts analysis in CBCT images
W7117817871,research_ops/cache/fulltext/T203_W7117817871.html,5397,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,"Benchmark Success, Clinical Failure: When Reinforcement Learning Optimizes for Benchmarks, Not Patients"
W7117893381,research_ops/cache/fulltext/T203_W7117893381.html,832,2026,IEEE Transactions on Medical Imaging,T023_tmi_openalex_source,medical_imaging,unspecified,Regression is all you need for medical image translation
W7117958962,research_ops/cache/fulltext/T203_W7117958962.html,5274,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,MedKGI: Iterative Differential Diagnosis with Medical Knowledge Graphs and Information-Guided Inquiring
W7117959892,research_ops/cache/fulltext/T203_W7117959892.html,5894,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,New Exam Security Questions in the AI Era: Comparing AI-Generated Item Similarity Between Naive and Detail-Guided Prompting Approaches
W7117961915,research_ops/cache/fulltext/T203_W7117961915.html,5181,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Using Large Language Models To Translate Machine Results To Human Results
W7117966813,research_ops/cache/fulltext/T203_W7117966813.html,5971,2025,arXiv (Cornell University),T172_arxiv_2025_medical_imaging_deep,preprint_broad,deep_learning|foundation_models,Medical Image Classification on Imbalanced Data Using ProGAN and SMA-Optimized ResNet: Application to COVID-19
W7117983284,research_ops/cache/fulltext/T203_W7117983284.html,6419,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,DermaVQA-DAS: Dermatology Assessment Schema (DAS) &amp; Datasets for Closed-Ended Question Answering &amp; Segmentation in Patient-Generated Dermatology Images
W7117991733,research_ops/cache/fulltext/T203_W7117991733.html,4849,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,MAMA-Memeia! Multi-Aspect Multi-Agent Collaboration for Depressive Symptoms Identification in Memes
W7119491332,research_ops/cache/fulltext/T203_W7119491332.html,5254,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Benchmarking and Adapting On-Device Large Language Models for Clinical Decision Support
W7119996223,research_ops/cache/fulltext/T203_W7119996223.html,4811,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Leveraging Language Models and RAG for Efficient Knowledge Discovery in Clinical Environments
W7124440947,research_ops/cache/fulltext/T203_W7124440947.html,4964,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Social Determinants of Health Prediction for ICD-9 Code with Reasoning Models
W7124464051,research_ops/cache/fulltext/T203_W7124464051.html,5853,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Clinical Document Metadata Extraction: A Scoping Review
W7124464617,research_ops/cache/fulltext/T203_W7124464617.html,5552,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,ADMEDTAGGER: an annotation framework for distillation of expert knowledge for the Polish medical language
W7125099347,research_ops/cache/fulltext/T203_W7125099347.html,5349,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,MIMIC-RD: Can LLMs differentially diagnose rare diseases in real-world clinical settings?
W7125150393,research_ops/cache/fulltext/T203_W7125150393.html,6151,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Measuring Stability Beyond Accuracy in Small Open-Source Medical Large Language Models for Pediatric Endocrinology
W7125397524,research_ops/cache/fulltext/T203_W7125397524.html,4967,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,Developmental trajectories of decision making and affective dynamics in large language models
W7131418255,research_ops/cache/fulltext/T203_W7131418255.html,5188,2025,arXiv (Cornell University),T172_arxiv_2025_clinical_large_langu,preprint_broad,deep_learning|foundation_models,"SIDEKICK: A Semantically Integrated Resource for Drug Effects, Indications, and Contraindications"
